Top pages,Clicks,Impressions,CTR,Position
https://sportscardsnearme.ca/guides/best-card-shops-calgary/,0.0,97.0,0.0,10.49
https://sportscardsnearme.ca/store/skaf-express-let-s-play-cards-and-games-thunder-bay/,0.0,93.0,0.0,8.39
https://sportscardsnearme.ca/store/m4-sports-cards-and-collectibles-hamilton/,0.0,91.0,0.0,9.29
https://sportscardsnearme.ca/store/tabletop-renaissance-games-hobbies-windsor/,0.0,75.0,0.0,11.65
https://sportscardsnearme.ca/store/mana-vault-saskatoon/,0.0,74.0,0.0,7.26
https://sportscardsnearme.ca/store/colossal-cards-and-collectables-courtenay/,0.0,73.0,0.0,8.04
https://sportscardsnearme.ca/store/stakk-saint-eustache-hq-saint-eustache/,0.0,72.0,0.0,7.15
https://sportscardsnearme.ca/store/merchant-s-shop-la-shop-du-marchand-merchant-s-inventory-bathurst/,0.0,63.0,0.0,7.75
https://sportscardsnearme.ca/shows/atlantic-entertainment-expo-aex-moncton-moncton-2026-10-17/,0.0,60.0,0.0,6.85
https://sportscardsnearme.ca/store/heaven-s-collectibles-tcg-london/,0.0,60.0,0.0,11.42
https://sportscardsnearme.ca/store/goalline-sports-cards-chilliwack/,0.0,55.0,0.0,7.11
https://sportscardsnearme.ca/store/andys-sports-cards-and-collectibles-calgary/,0.0,55.0,0.0,16.27
https://sportscardsnearme.ca/store/comic-readers-medicine-hat/,0.0,54.0,0.0,9.5
https://sportscardsnearme.ca/guides/best-card-shops-edmonton/,0.0,53.0,0.0,11.91
https://sportscardsnearme.ca/store/kingston-card-den-kingston/,0.0,52.0,0.0,8.42
https://sportscardsnearme.ca/store/the-hobby-spot-leduc-quarantined-case-breaks-leduc/,0.0,52.0,0.0,8.62
https://sportscardsnearme.ca/store/pastime-sports-games-guildford-surrey/,0.0,52.0,0.0,11.42
https://sportscardsnearme.ca/store/inner-hero-collectibles-brandon/,0.0,50.0,0.0,9.04
https://sportscardsnearme.ca/store/the-trading-card-store-lindsay-lindsay-kawartha-lakes/,0.0,49.0,0.0,9.69
https://sportscardsnearme.ca/store/dragon-world-card-games-collectibles-brampton/,0.0,49.0,0.0,9.78
https://sportscardsnearme.ca/store/cardify-hobby-cards-collectibles-sports-tcgs-toronto/,0.0,47.0,0.0,7.72
https://sportscardsnearme.ca/store/games-nook-ii-sault-ste-marie/,0.0,47.0,0.0,9.6
https://sportscardsnearme.ca/store/henry-s-hut-hobbies-and-collectibles-new-glasgow/,0.0,46.0,0.0,8.28
https://sportscardsnearme.ca/store/pastime-sports-games-capilano-north-vancouver/,0.0,46.0,0.0,8.54
https://sportscardsnearme.ca/store/gator-byte-computers-entertainment-yarmouth/,0.0,45.0,0.0,9.53
https://sportscardsnearme.ca/store/west-s-sports-cards-collectibles-edmonton/,0.0,44.0,0.0,18.75
https://sportscardsnearme.ca/store/docs-hobby-shop-greater-sudbury/,0.0,41.0,0.0,13.68
https://sportscardsnearme.ca/store/hobbiesville-toronto-toronto/,0.0,41.0,0.0,24.71
https://sportscardsnearme.ca/store/gamezilla-saint-john-saint-john/,0.0,40.0,0.0,8.28
https://sportscardsnearme.ca/store/cards-coins-and-collectibles-corner-brook/,0.0,39.0,0.0,7.03
https://sportscardsnearme.ca/store/professional-sports-authenticator-psa-canada-mississauga/,0.0,39.0,0.0,16.54
https://sportscardsnearme.ca/store/cardboard-hero-fredericton-fredericton/,0.0,37.0,0.0,9.51
https://sportscardsnearme.ca/store/true-gem-sports-collectibles-markham/,0.0,36.0,0.0,7.31
https://sportscardsnearme.ca/store/royalty-cards-and-collectibles-toronto/,0.0,36.0,0.0,7.53
https://sportscardsnearme.ca/store/game-cycle-london-wharncliffe-london/,0.0,36.0,0.0,8.58
https://sportscardsnearme.ca/store/elsewhere-gaming-hobbies-new-minas/,0.0,36.0,0.0,9.03
https://sportscardsnearme.ca/pokemon/saint-john/,0.0,36.0,0.0,9.08
https://sportscardsnearme.ca/ontario/sault-ste-marie/,0.0,35.0,0.0,7.43
https://sportscardsnearme.ca/store/dave-s-sportscard-shop-cornwall/,0.0,35.0,0.0,7.74
https://sportscardsnearme.ca/store/d-m-sports-halifax/,0.0,35.0,0.0,7.91
https://sportscardsnearme.ca/store/players-cards-and-collectibles-london/,0.0,35.0,0.0,8.17
https://sportscardsnearme.ca/store/le-coin-de-la-carte-sportive-gatineau/,0.0,35.0,0.0,10.57
https://sportscardsnearme.ca/store/kanzen-games-sports-collectibles-mississauga/,0.0,35.0,0.0,10.86
https://sportscardsnearme.ca/manitoba/winnipeg/,0.0,35.0,0.0,12.03
https://sportscardsnearme.ca/store/ppag-hockey-cards-granby/,0.0,34.0,0.0,8.65
https://sportscardsnearme.ca/store/boreal-gaming-cards-thorold/,0.0,33.0,0.0,7.58
https://sportscardsnearme.ca/store/la-carte-cachee-saint-jean-sur-richelieu/,0.0,33.0,0.0,8.52
https://sportscardsnearme.ca/store/tom-tech-repairs-game-vault-kingston-kingston/,0.0,33.0,0.0,8.82
https://sportscardsnearme.ca/store/pastime-sports-games-langley-langley/,0.0,33.0,0.0,18.3
https://sportscardsnearme.ca/store/neko-s-game-store-car-wash-thompson/,0.0,32.0,0.0,7.75
https://sportscardsnearme.ca/store/cartes-leo-lachute/,0.0,32.0,0.0,8.25
https://sportscardsnearme.ca/store/kadoone-markham/,0.0,32.0,0.0,8.44
https://sportscardsnearme.ca/store/the-card-corner-and-games-port-alberni/,0.0,32.0,0.0,8.78
https://sportscardsnearme.ca/store/untouchables-sports-cards-gaming-milton-milton/,0.0,32.0,0.0,9.19
https://sportscardsnearme.ca/store/local-legends-cards-collectibles-vancouver/,0.0,32.0,0.0,11.5
https://sportscardsnearme.ca/store/omar-s-collectibles-vernon/,0.0,32.0,0.0,11.88
https://sportscardsnearme.ca/store/duck-duck-games-collectibles-toronto/,0.0,31.0,0.0,9.19
https://sportscardsnearme.ca/store/skies-the-limit-fireworks-toys-yorkton/,0.0,31.0,0.0,10.52
https://sportscardsnearme.ca/store/celly-sports-games-calgary/,0.0,30.0,0.0,7.37
https://sportscardsnearme.ca/store/card-rack-fredericton/,0.0,30.0,0.0,8.1
https://sportscardsnearme.ca/store/maximum-cards-collectibles-whitby/,0.0,30.0,0.0,10.07
https://sportscardsnearme.ca/store/boutique-la-coupe-stanley-saint-jerome/,0.0,30.0,0.0,10.47
https://sportscardsnearme.ca/store/nd-sports-cards-ltd-psa-authorized-platinum-dealer-vaughan/,0.0,30.0,0.0,11.57
https://sportscardsnearme.ca/store/sportsworld-collectibles-regina/,0.0,30.0,0.0,13.63
https://sportscardsnearme.ca/store/hobby-stop-tcg-collectibles-toronto/,0.0,30.0,0.0,22.6
https://sportscardsnearme.ca/store/northern-war-table-vaughan/,0.0,29.0,0.0,7.62
https://sportscardsnearme.ca/store/mb-cartes-sherbrooke/,0.0,29.0,0.0,10.34
https://sportscardsnearme.ca/store/l-imaginaire-chicoutimi-chicoutimi-saguenay/,0.0,29.0,0.0,12.41
https://sportscardsnearme.ca/alberta/red-deer/,0.0,29.0,0.0,20.79
https://sportscardsnearme.ca/store/kanto-kreations-sault-ste-marie/,0.0,28.0,0.0,6.89
https://sportscardsnearme.ca/store/kaboom-hobby-windsor/,0.0,27.0,0.0,6.44
https://sportscardsnearme.ca/store/eclipse-games-edmonton/,0.0,27.0,0.0,6.59
https://sportscardsnearme.ca/store/let-s-collect-cards-burnaby/,0.0,27.0,0.0,8.0
https://sportscardsnearme.ca/store/remi-card-trader-saint-hubert-longueuil/,0.0,27.0,0.0,8.3
https://sportscardsnearme.ca/store/m-l-sports-cards-collectables-niagara-falls/,0.0,27.0,0.0,8.63
https://sportscardsnearme.ca/store/village-des-heros-chateauguay/,0.0,27.0,0.0,9.67
https://sportscardsnearme.ca/store/sports-la-tornade-vaudreuil-dorion/,0.0,27.0,0.0,9.93
https://sportscardsnearme.ca/store/treasures-n-more-carleton-place/,0.0,27.0,0.0,11.11
https://sportscardsnearme.ca/guides/psa-grading-submissions-canada/,0.0,27.0,0.0,27.78
https://sportscardsnearme.ca/store/prairie-canucks-cards-collectibles-weyburn/,0.0,26.0,0.0,6.46
https://sportscardsnearme.ca/alberta/medicine-hat/,0.0,26.0,0.0,7.38
https://sportscardsnearme.ca/store/fan-of-the-sport-st-thomas/,0.0,26.0,0.0,8.31
https://sportscardsnearme.ca/store/tugs-cards-comics-tugs-pop-culture-sports-drumheller/,0.0,26.0,0.0,9.12
https://sportscardsnearme.ca/store/georges-ii-sherwood-park/,0.0,26.0,0.0,9.23
https://sportscardsnearme.ca/store/wayne-s-sports-cards-collectibles-edmonton/,0.0,26.0,0.0,9.27
https://sportscardsnearme.ca/alberta/spruce-grove/,0.0,26.0,0.0,9.73
https://sportscardsnearme.ca/store/f-c-house-of-cards-windsor/,0.0,26.0,0.0,10.35
https://sportscardsnearme.ca/prince-edward-island/,0.0,26.0,0.0,10.77
https://sportscardsnearme.ca/shows/,0.0,26.0,0.0,24.96
https://sportscardsnearme.ca/store/heavyjs-card-house-sarnia/,0.0,25.0,0.0,8.28
https://sportscardsnearme.ca/ontario/woodstock/,0.0,25.0,0.0,8.88
https://sportscardsnearme.ca/store/box-of-cards-sports-cards-barrie/,0.0,25.0,0.0,8.96
https://sportscardsnearme.ca/store/zone-collection-st-jean-saint-jean-sur-richelieu/,0.0,24.0,0.0,7.54
https://sportscardsnearme.ca/store/gateway-cards-sports-brampton/,0.0,24.0,0.0,8.92
https://sportscardsnearme.ca/store/l-imaginaire-pointe-claire-pointe-claire/,0.0,24.0,0.0,12.38
https://sportscardsnearme.ca/alberta/lethbridge/,0.0,24.0,0.0,17.12
https://sportscardsnearme.ca/store/dd-sports-vaughan-vaughan/,0.0,23.0,0.0,5.83
https://sportscardsnearme.ca/store/the-tabletop-games-collectibles-yellowknife/,0.0,23.0,0.0,7.3
https://sportscardsnearme.ca/shows/this-weekend/,0.0,23.0,0.0,40.52
https://sportscardsnearme.ca/store/carto-puces-terrebonne/,0.0,22.0,0.0,8.27
https://sportscardsnearme.ca/store/collector-s-avenue-montreal-montreal/,0.0,22.0,0.0,9.23
https://sportscardsnearme.ca/store/out-of-the-box-ottawa/,0.0,22.0,0.0,14.09
https://sportscardsnearme.ca/store/d-m-sports-cards-moncton/,0.0,21.0,0.0,8.29
https://sportscardsnearme.ca/store/level-up-games-canada-vaughan/,0.0,21.0,0.0,9.9
https://sportscardsnearme.ca/pokemon/kingston/,0.0,21.0,0.0,11.29
https://sportscardsnearme.ca/store/warhammer-london/,0.0,21.0,0.0,15.05
https://sportscardsnearme.ca/store/eastridge-sports-cards-games-calgary/,0.0,21.0,0.0,24.43
https://sportscardsnearme.ca/store/cartes-sportives-rive-sud-mcmasterville-mcmasterville/,0.0,20.0,0.0,7.25
https://sportscardsnearme.ca/quebec/montreal/,0.0,20.0,0.0,9.95
https://sportscardsnearme.ca/pokemon/st-john-s/,0.0,20.0,0.0,14.4
https://sportscardsnearme.ca/store/booster-house-kingston/,0.0,19.0,0.0,8.58
https://sportscardsnearme.ca/store/springer-hobbies-markham/,0.0,19.0,0.0,8.68
https://sportscardsnearme.ca/shows/greater-toronto-card-show-vaughan-edition-vaughan-2026-08-09/,0.0,19.0,0.0,9.05
https://sportscardsnearme.ca/store/rival-cards-ajax/,0.0,19.0,0.0,9.42
https://sportscardsnearme.ca/british-columbia/,0.0,19.0,0.0,10.89
https://sportscardsnearme.ca/shows/ontario-2026/,0.0,19.0,0.0,13.68
https://sportscardsnearme.ca/store/top-shelf-co-oakville/,0.0,19.0,0.0,15.0
https://sportscardsnearme.ca/store/paradoxtcg-hamilton/,0.0,19.0,0.0,17.68
https://sportscardsnearme.ca/store/lower-level-sports-cards-collectibles-winnipeg/,0.0,19.0,0.0,37.26
https://sportscardsnearme.ca/store/obsidian-games-vernon/,0.0,19.0,0.0,64.63
https://sportscardsnearme.ca/store/nova-s-sports-cards-lloydminster-sk-side/,0.0,18.0,0.0,7.72
https://sportscardsnearme.ca/store/d-c-s-collectibles-whitecourt/,0.0,18.0,0.0,8.28
https://sportscardsnearme.ca/ontario/cornwall/,0.0,18.0,0.0,9.17
https://sportscardsnearme.ca/store/all-in-sports-den-fort-mcmurray/,0.0,18.0,0.0,9.22
https://sportscardsnearme.ca/saskatchewan/saskatoon/,0.0,18.0,0.0,9.56
https://sportscardsnearme.ca/alberta/,0.0,18.0,0.0,9.78
https://sportscardsnearme.ca/store/premium-sports-cards-london/,0.0,18.0,0.0,9.89
https://sportscardsnearme.ca/store/legendary-collectables-mississauga/,0.0,18.0,0.0,11.39
https://sportscardsnearme.ca/store/infinity-cards-collectibles-aldergrove/,0.0,18.0,0.0,14.89
https://sportscardsnearme.ca/store/all-in-hobby-sports-brossard/,0.0,17.0,0.0,8.29
https://sportscardsnearme.ca/store/holmestead-sports-cards-collectibles-red-deer/,0.0,17.0,0.0,8.59
https://sportscardsnearme.ca/store/cardboard-slingers-collectables-oromocto/,0.0,17.0,0.0,9.47
https://sportscardsnearme.ca/store/le-foyer-du-video-maniwaki/,0.0,17.0,0.0,10.06
https://sportscardsnearme.ca/british-columbia/victoria/,0.0,17.0,0.0,10.53
https://sportscardsnearme.ca/store/action-packed-comics-games-kingston/,0.0,17.0,0.0,11.18
https://sportscardsnearme.ca/alberta/calgary/,0.0,17.0,0.0,12.88
https://sportscardsnearme.ca/store/brimstone-games-windsor/,0.0,17.0,0.0,14.53
https://sportscardsnearme.ca/alberta/grande-prairie/,0.0,17.0,0.0,16.53
https://sportscardsnearme.ca/store/imperial-garden-sports-collectibles-grande-prairie/,0.0,17.0,0.0,17.94
https://sportscardsnearme.ca/store/game-time-collectibles-mississauga/,0.0,17.0,0.0,31.24
https://sportscardsnearme.ca/store/armadillo-games-canmore/,0.0,16.0,0.0,8.5
https://sportscardsnearme.ca/store/go-beyond-games-dauphin/,0.0,16.0,0.0,8.88
https://sportscardsnearme.ca/store/gamer-s-spot-trois-rivieres/,0.0,16.0,0.0,9.0
https://sportscardsnearme.ca/store/avalon-hobbies-medicine-hat/,0.0,16.0,0.0,9.06
https://sportscardsnearme.ca/store/collect-em-all-cards-and-games-thunder-bay/,0.0,16.0,0.0,9.19
https://sportscardsnearme.ca/alberta/banff/,0.0,16.0,0.0,9.62
https://sportscardsnearme.ca/store/helou-s-sports-cards-and-collectibles-windsor/,0.0,16.0,0.0,11.44
https://sportscardsnearme.ca/store/1up-games-hamilton/,0.0,16.0,0.0,35.88
https://sportscardsnearme.ca/store/the-cardboard-casket-medicine-hat/,0.0,15.0,0.0,6.67
https://sportscardsnearme.ca/store/cheesmo-s-cards-mobile-hobby-shop-mississauga/,0.0,15.0,0.0,7.27
https://sportscardsnearme.ca/store/collector-s-avenue-west-island-dollard-des-ormeaux/,0.0,15.0,0.0,7.27
https://sportscardsnearme.ca/store/rose-city-sports-n-collectables-windsor/,0.0,15.0,0.0,7.33
https://sportscardsnearme.ca/store/pastime-sports-games-metrotown-burnaby/,0.0,15.0,0.0,8.33
https://sportscardsnearme.ca/prince-edward-island/summerside/,0.0,15.0,0.0,8.73
https://sportscardsnearme.ca/sell/edmonton/,0.0,15.0,0.0,8.73
https://sportscardsnearme.ca/quebec/,0.0,15.0,0.0,8.87
https://sportscardsnearme.ca/store/the-fort-gaming-collectibles-board-games-card-fort-saskatchewan/,0.0,15.0,0.0,8.93
https://sportscardsnearme.ca/store/the-trading-post-guelph/,0.0,15.0,0.0,9.33
https://sportscardsnearme.ca/store/prisma-games-edmonton/,0.0,15.0,0.0,11.33
https://sportscardsnearme.ca/pokemon/montreal/,0.0,15.0,0.0,19.0
https://sportscardsnearme.ca/store/game-breakers-sports-cards-collectibles-ottawa/,0.0,15.0,0.0,27.33
https://sportscardsnearme.ca/store/premier-sportscards-banff/,0.0,14.0,0.0,6.64
https://sportscardsnearme.ca/store/kanto-poke-mart-chilliwack/,0.0,14.0,0.0,7.29
https://sportscardsnearme.ca/store/bocado-la-sarre/,0.0,14.0,0.0,7.57
https://sportscardsnearme.ca/ontario/goderich/,0.0,14.0,0.0,8.21
https://sportscardsnearme.ca/store/mint-sports-cards-collectibles-bolton/,0.0,14.0,0.0,9.93
https://sportscardsnearme.ca/store/atlas-collectables-waterloo/,0.0,14.0,0.0,10.36
https://sportscardsnearme.ca/store/pirates-cove-collectibles-ltd-lethbridge/,0.0,14.0,0.0,11.86
https://sportscardsnearme.ca/store/wayne-s-sports-cards-and-collectibles-edmonton/,0.0,14.0,0.0,13.64
https://sportscardsnearme.ca/store/panda-hobby-canada-s-largest-gundam-store-markham/,0.0,14.0,0.0,15.36
https://sportscardsnearme.ca/sell/ottawa/,0.0,14.0,0.0,17.21
https://sportscardsnearme.ca/store/ultime-sports-collection-laval/,0.0,14.0,0.0,19.36
https://sportscardsnearme.ca/store/heroes-n-legends-hamilton/,0.0,14.0,0.0,19.86
https://sportscardsnearme.ca/store/empire-trading-tcg-ottawa/,0.0,13.0,0.0,7.0
https://sportscardsnearme.ca/store/gamers-emporium-london/,0.0,13.0,0.0,7.31
https://sportscardsnearme.ca/store/galactic-trading-post-fort-mcmurray/,0.0,13.0,0.0,8.08
https://sportscardsnearme.ca/store/miraj-trading-montreal/,0.0,13.0,0.0,8.69
https://sportscardsnearme.ca/store/relikks-cards-collectibles-toronto/,0.0,13.0,0.0,8.85
https://sportscardsnearme.ca/store/entertainment-centre-st-john-s/,0.0,13.0,0.0,9.77
https://sportscardsnearme.ca/store/mintink-trading-cards-live-experience-vaughan/,0.0,13.0,0.0,10.15
https://sportscardsnearme.ca/quebec/brossard/,0.0,13.0,0.0,10.85
https://sportscardsnearme.ca/british-columbia/prince-george/,0.0,13.0,0.0,11.15
https://sportscardsnearme.ca/british-columbia/richmond/,0.0,13.0,0.0,21.77
https://sportscardsnearme.ca/store/k-b-hobbies-and-games-vernon/,0.0,13.0,0.0,53.31
https://sportscardsnearme.ca/store/the-card-palace-montreal/,0.0,12.0,0.0,4.25
https://sportscardsnearme.ca/store/dice-hollow-games-and-hobbies-warman/,0.0,12.0,0.0,6.42
https://sportscardsnearme.ca/new-brunswick/bathurst/,0.0,12.0,0.0,7.58
https://sportscardsnearme.ca/ontario/north-bay/,0.0,12.0,0.0,8.0
https://sportscardsnearme.ca/store/shikdar-trading-inc-ottawa/,0.0,12.0,0.0,8.17
https://sportscardsnearme.ca/store/wally-s-pro-sports-cards-vancouver/,0.0,12.0,0.0,8.42
https://sportscardsnearme.ca/pokemon/laval/,0.0,12.0,0.0,8.75
https://sportscardsnearme.ca/store/penticton-sports-cards-collectables-penticton/,0.0,12.0,0.0,9.67
https://sportscardsnearme.ca/ontario/burlington/,0.0,12.0,0.0,9.92
https://sportscardsnearme.ca/store/border-city-games-lloydminster/,0.0,12.0,0.0,10.0
https://sportscardsnearme.ca/store/video-time-barrie/,0.0,12.0,0.0,10.58
https://sportscardsnearme.ca/store/books-galore-coldbrook/,0.0,12.0,0.0,10.83
https://sportscardsnearme.ca/store/rad-cards-and-collectibles-saskatoon/,0.0,12.0,0.0,13.33
https://sportscardsnearme.ca/store/deck-out-gaming-oshawa/,0.0,12.0,0.0,14.42
https://sportscardsnearme.ca/store/wonderland-games-grande-prairie/,0.0,12.0,0.0,23.5
https://sportscardsnearme.ca/quebec/quebec/,0.0,11.0,0.0,6.64
https://sportscardsnearme.ca/quebec/saint-eustache/,0.0,11.0,0.0,7.55
https://sportscardsnearme.ca/british-columbia/kamloops/,0.0,11.0,0.0,8.18
https://sportscardsnearme.ca/store/cartes-sportives-rive-sud-sainte-catherine/,0.0,11.0,0.0,8.45
https://sportscardsnearme.ca/store/warp-zone-gaming-mississauga/,0.0,11.0,0.0,8.45
https://sportscardsnearme.ca/store/house-of-cards-cloverdale-surrey/,0.0,11.0,0.0,9.27
https://sportscardsnearme.ca/store/microplay-video-games-collectibles-guelph/,0.0,11.0,0.0,10.73
https://sportscardsnearme.ca/store/nexpack-collectibles-trading-card-shop-markham/,0.0,11.0,0.0,10.82
https://sportscardsnearme.ca/alberta/sherwood-park/,0.0,11.0,0.0,11.45
https://sportscardsnearme.ca/store/red-dragon-comics-cards-games-ottawa/,0.0,11.0,0.0,11.64
https://sportscardsnearme.ca/store/wizard-s-loft-red-deer/,0.0,11.0,0.0,13.27
https://sportscardsnearme.ca/store/black-rose-hobbies-toronto/,0.0,11.0,0.0,13.91
https://sportscardsnearme.ca/quebec/laval/,0.0,11.0,0.0,14.45
https://sportscardsnearme.ca/store/cartes-de-sport-check-swing-brossard/,0.0,11.0,0.0,15.55
https://sportscardsnearme.ca/store/taps-games-edmonton/,0.0,11.0,0.0,28.36
https://sportscardsnearme.ca/shows/sport-card-memorabilia-expo-toronto-fall-mississauga-2026-11-05/,0.0,11.0,0.0,35.55
https://sportscardsnearme.ca/store/aces-cool-collectibles-north-bay/,0.0,10.0,0.0,6.3
https://sportscardsnearme.ca/store/esper-cards-games-toronto/,0.0,10.0,0.0,7.5
https://sportscardsnearme.ca/store/pvp-shoppe-markham/,0.0,10.0,0.0,8.1
https://sportscardsnearme.ca/store/masterset-co-markham/,0.0,10.0,0.0,8.6
